id,slug,title,description,content,published_at,created_at,updated_at
ddf0ac7a-fa8f-4e0d-a322-652745e74ccb,cara-dapat-cashback-dengan-kode-referral,Cara Dapat Cashback dengan Kode Referral,Panduan cara dapat Cashback dengan kode referral,"# ${color}[#00ab6b](Ajak teman untuk investasi reksa dana atau SBN di Bibit dapat Cashback.)

###  Bagaimana Caranya?

 1. **Dari halaman ${color}[#00ab6b](Home), Klik ${color}[#00ab6b](Referral)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ajak-teman-gambar-1_oeg14m.png)

2. ** Klik ${color}[#00ab6b](Bagikan)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ajak-teman-gambar-2-1_1cacsws.png)

3. **Bagikan kode referral kamu ke keluarga, teman dan kerabat melalui social media kamu.**

### ${color}[#00ab6b](Berapa cashback yang diperoleh?)

1. **Kamu akan memperoleh Cashback senilai Rp25.000 untuk setiap teman yang mendaftar menggunakan kode referral kamu dan telah melakukan pembelian reksa dana atau SBN Retail atau Obligasi FR minimal senilai Rp1.000.000 dalam 1x transaksi.**

2. **Teman kamu yang telah mendaftar juga akan mendapat Cashback senilai Rp25.000 yang bisa dipakai untuk pembelian reksa dana atau SBN minimal senilai Rp1.000.000 untuk pembelian SBN dalam 1x transaksi.**

### ${color}[#00ab6b](Bisakah cashback saya hangus?)

1. **Setiap cashback referral memiliki masa berlaku**
2. **Detail cashback yang akan hangus dapat dilihat pada halaman riwayat referral**
3. **Dari halaman ${color}[#00ab6b](Home), Klik ${color}[#00ab6b](Referral)**
4. **Scroll kebawah hingga muncul tab ${color}[#00ab6b](Riwayat)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/cashback-hangus-gambar-1-1_1kidg0u.png)

5. **Akan ada informasi siapa yang menggunakan kode referral kamu dan kapan cashbacknya akan hangus**
6. **Cashback yang didapatkan dari referral memiliki masa berlaku sebagai berikut:**
* Pengguna baru yang daftar pakai kode referral = 2 Minggu
* Pengguna yang ajak teman pakai kode referral = 3 Bulan

| Bibit akan menginformasikan Cashback Referral yang akan expired melalui push notification pada H-7, H-3 dan hari H cashback expired. Pastikan kamu sudah aktifkan notifikasi aplikasi Bibit melalui pengaturan device

### ${color}[#00ab6b](Bisakah saya mengingatkan teman saya untuk berinvestasi?)
| Apabila kamu sudah mengajak teman kamu untuk registrasi di Bibit menggunakan kode referral kamu, kamu bisa mengingatkan teman kamu untuk mulai investasi agar kamu segera dapat cashback.

1.  **Klik tombol ${color}[#00ab6b](Referral) pada homepage**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ingatkan-teman-gambar-1_1wcfjw1.png)

2. **Scroll kebawah hingga dan klik tab ${color}[#00ab6b](Daftar Teman) untuk melihat nama teman-teman kamu yang sudah kamu ajak untuk registrasi di Bibit tapi belum melakukan investasi.**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ingatkan-teman-gambar-2-1_1umcqfg.png)

3. **Pilih satu atau lebih teman yang ingin kamu ingatkan dan klik tombol ${color}[#00ab6b](Lanjutkan)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ingatkan-teman-gambar-3_1rexiom.png)

4. **Tentukan apakah kamu ingin teman kamu mengetahui nama kamu saat diingatkan atau tidak. Selanjutnya, tekan tombol ${color}[#00ab6b](Ingatkan).**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/ingatkan-teman-gambar-4_go8cxe.png)

**Ingat! Kamu hanya dapat mengingatkan teman kamu maksimal 1x dalam 1 bulan.**",05/24/2019 01:44:58,05/24/2019 01:41:07,01/15/2024 02:38:27
de0fca99-8976-4779-a631-c9438d198dcd,apa-itu-reksa-dana,Apa itu Reksa Dana?,Reksa Dana adalah paket investasi yang dikelola secara profesional oleh Manajer Investasi. Dana masyarakat yang dikumpulkan di dalam reksadana akan diinvestasikan ke berbagai instrumen keuangan untuk menghasilkan keuntungan di masa depan.,"### Apa itu Reksa Dana?

Reksa Dana adalah paket investasi yang dikelola secara profesional oleh Manajer Investasi. Dana masyarakat yang dikumpulkan di dalam reksadana akan diinvestasikan ke berbagai instrumen keuangan untuk menghasilkan keuntungan di masa depan.

Sebagai contoh reksa dana saham, kamu tidak hanya dibelikan 1 saham saja tetapi bisa 30 saham atau lebih dalam satu paket (reksa dana) yang dipilih melalui analisa profesional oleh manajer investasinya, tanpa kita harus memilih sendiri saham nya satu per satu. Semua sudah dalam satu paket reksa dana.

### Ada 4 jenis reksa dana yang dapat dibeli di bibit yaitu:
1. Reksa dana saham
Untuk penjelasan selengkapnya tentang reksa dana saham, bisa dibaca di artikel di bawah ini.
Baca: [Apa itu Reksa Dana Saham?](/id/article/apa-itu-reksa-dana-saham-kpkmo8/)

2. Reksa dana obligasi
Untuk penjelasan selengkapnya tentang reksa dana obligasi, bisa dibaca di artikel di bawah ini.
Baca: [Apa itu Reksa Dana Obligasi?](/id/article/apa-itu-reksa-dana-obligasi-lscc6q/)

3. Reksa dana pasar uang.
Untuk penjelasan selengkapnya tentang reksa dana pasar uang, bisa dibaca di artikel di bawah ini.
Baca: [Apa itu Reksa Dana Pasar Uang?](/id/article/apa-itu-reksa-dana-pasar-uang-helga8/)

4. Reksa dana campuran
Untuk penjelasan selengkapnya tentang reksa dana pasar campuran, bisa dibaca di artikel di bawah ini.
Baca: [Apa itu Reksa Dana Campuran?](/id/article/apa-itu-reksa-dana-campuran-1svcla6/)

### Keuntungan investasi reksa dana diantaranya adalah:

1. **Dana kita dikelola oleh seorang profesional**

Reksa dana dikelola oleh para manajer investasi secara profesional yang memiliki akses khusus dalam menganalisa peluang investasi, serta keahlian dalam pengambilan keputusan finansial. 

Dana investasi ditempatkan ke berbagai macam pilihan instrumen investasi dengan membentuk portofolio investasi sehingga dapat menurunkan risiko kerugian.

2. **Investasi terjangkau**

Berinvestasi reksa dana di Bibit bisa dimulai dari Rp 10.000.

3. **Cairkan kapan pun**

Investasi reksa dana mudah untuk dicairkan kapan pun.

4. **Biaya relatif rendah**

Berinvestasi reksa dana di Bibit tidak dikenakan biaya komisi beli dan jual.

5. **Potensi tingkat pengembalian yang lebih tinggi**

Investasi reksa dana cocok untuk dijadikan investasi jangka panjang atau menengah, reksa dana memiliki potensi untuk menghasilkan keuntungan yang lebih tinggi dengan risiko yang terjaga, karena reksa dana menerapkan prinsip diversifikasi.",12/11/2018 08:36:59,12/10/2018 06:25:37,10/13/2020 02:28:39
de50541b-25d3-4972-b372-db25bc095f61,daftar-reksa-dana-yang-dapat-dilakukan-switching,Daftar Reksa Dana yang dapat dilakukan Switching,Daftar reksadana yang bisa dilakukan switching,"### Daftar Reksa Dana yang dapat dilakukan Switching:

1. **Avrist Asset Management**
Semua Produk Avrist Asset Management. Switching tidak bisa dilakukan dari jenis reksa dana pasar uang, obligasi dan saham ke jenis reksa dana campuran, namun bisa dilakukan dari reksadana campuran ke semua jenis reksa dana.

2. **Bahana TCW Investment Management**
Semua produk Bahana TCW Investment Management kecuali Bahana Likuid Plus.

3. **Batavia Prosperindo Aset Manajemen**
Reksa dana Batavia Dana Saham, Batavia Dana Saham Syariah dan Batavia Dana Obligasi Ultima.

4. **BNI Asset Management**
Semua produk BNI Asset Management kecuali Reksa dana BNI-AM Dana Lancar Syariah, BNI-AM SRI KEHATI Kelas R1, BNI-AM PEFINDO I-Grade Kelas R1 dan BNI-AM IDX PEFINDO Prime Bank Kelas R1. Untuk produk BNI-AM Dana Likuid hanya bisa di switch ke BNI-AM Indeks IDX30 dan BNI-AM Dana Pendapatan Tetap Syariah Ardhani. Untuk BNI-AM Dana Pendapatan Tetap Syariah Ardhani hanya dapat di switch ke BNI-AM Dana Likuid.

5. **BNP Paribas Asset Management**
Reksa dana BNP Paribas SRI-KEHATI, BNP Paribas Pesona, BNP Paribas Rupiah Plus, BNP Paribas Prima II Kelas RK1 dan BNP Paribas Solaris.

6. **BRI Manajemen Investasi**
Semua produk BRI Manajemen Investasi kecuali Reksa dana BRI Seruni Pasar Uang III dan BRI MSCI Indonesia ESG Screened Kelas A.

7. **Eastspring Investments Indonesia**
Reksa dana Eastspring Investments Value Discovery Kelas A, Eastspring Investments Cash Reserve Kelas A, Eastspring IDR Fixed Income Fund Kelas A dan Eastspring Investments Yield Discovery Kelas A.

8. **Majoris Asset Management** 
Semua Produk Majoris Asset Management.

9. **Manulife Aset Manajemen Indonesia**
Semua produk Manulife Aset Manajemen Indonesia kecuali Reksa dana Manulife Dana Kas II Kelas A dan Manulife Dana Kas Syariah.

10. **Principal Asset Management**
Reksa dana Principal Cash Fund dan Principal Index IDX30 Kelas O.

11. **Schroder Investment Management Indonesia**
Semua produk Schroder Investment Management Indonesia kecuali Reksa dana Schroder Dana Likuid Syariah dan Schroder Dynamic Balanced Fund. Sebagai informasi, switching tidak bisa dilakukan dari jenis reksa dana selain campuran ke reksa dana campuran.

12. **Sinarmas Asset Management**
Semua produk Sinarmas Asset Management kecuali Reksa dana Simas Syariah Unggulan dan Simas Satu.

13. **Sucorinvest Asset Management**
Semua produk Sucorinvest Asset Management kecuali Sucorinvest Premium Fund, Sucorinvest IDX30 dan Sucorinvest Sharia Balanced Fund. Switching tidak bisa dilakukan dari jenis reksa dana pasar uang, obligasi dan saham ke jenis reksa dana campuran, namun bisa dilakukan dari reksa dana campuran ke semua jenis reksa dana. 

14. **Trimegah Asset Management**
Reksa dana TRIM Dana Tetap 2, TRIM Kapital, TRIM Kapital Plus dan TRIM Kas 2 Kelas A.

### Perlu diperhatikan: 
1. Switching (pengalihan) reksa dana hanya dapat dilakukan pada 1 (satu) Manajer Investasi yang sama.
2. Minimum untuk melakukan switching adalah 110% dari minimum pembelian atau 110% dari minimum kepemilikan unit produk reksa dana yang ingin di switching.
3. Tidak ada biaya Switching, kecuali untuk produk yang memiliki exit load maka akan terkena biaya switching sesuai dengan ketentuan dari MI.
4. Kemungkinan akan terkena biaya antar bank (kliring) tergantung kebijakan masing-masing Manajer Investasi.
5. Reksa dana USD belum bisa melakukan switching.

| NOTE : Untuk memudahkan kamu, kamu juga bisa melihat Reksa Dana tersebut bisa di switching atau tidaknya pada halaman produk Reksa Dana dalam bagian daftar switching.

Baca juga artikel [Penjelasan Tentang Halaman Produk Reksa Dana](https://faq.bibit.id/id/article/penjelasan-halaman-produk-reksadana-13m77ht/)",01/23/2020 03:45:13,01/23/2020 01:00:31,07/01/2024 07:21:46
de507148-5bcd-49ea-84ac-e0539fa7b13a,dividen-saham,Dividen Saham,,"### Apa itu Dividen Saham?
Dividen adalah pembagian keuntungan yang diberikan perusahaan atau emiten kepada pemegang saham. Inilah keuntungan investasi saham selain memperoleh capital gain saat menjual saham. Dividen juga bagian dari laba atau pendapatan perusahaan yang besarnya diputuskan oleh direksi dan juga disetujui dalam rapat umum pemegang saham (RUPS), yang kemudian nantinya akan dibagikan kepada semua investor.

### Jenis Dividen Saham
Dividen dalam investasi saham ada dua macam, yaitu dividen tunai dan dividen saham.
* Dividen tunai adalah keuntungan berupa uang tunai dalam jumlah rupiah tertentu untuk setiap saham.
* Dividen saham adalah keuntungan bagi pemegang saham dalam bentuk saham. Jadi, bukan berupa uang tunai.

### Metode Pembayaran Dividen
Pembayaran dividen dibagi menjadi 2 metode, yaitu menggunakan metode dividen interim dan dividen final.
* Dividen interim adalah dividen bersifat sementara yang dinyatakan dan dibayarkan sebelum laba tahunan perusahaan ditetapkan dalam Rapat Umum Pemegang Saham (RUPS). Pembayaran dividen interim akan dilakukan secara berkala dalam satu tahun.
* Dividen final adalah pembagian laba perusahaan kepada pemegang saham yang sudah diputuskan dan ditetapkan dalam RUPS, dalam satu tahun buku tertentu.

### Jadwal Pembagian Dividen Saham
Dalam pembagian dividen saham, ada beberapa jadwal yang kamu perlu tahu yaitu cum date, ex date, recording rate, payment date.

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/dividen_zoi0ks.png)

|| Istilah penting ini agar mendapatkan dividen, baik dividen saham maupun dividen tunai.",09/01/2023 08:41:52,08/31/2023 07:17:09,09/01/2023 08:41:52
de6e1cca-57f3-4f47-a573-e8603aa7ba87,bea-meterai-sbn-obligasi-fr-dan-saham,"Bea Meterai SBN, Obligasi FR dan Saham",,"### Apa yang dimaksud dengan Bea Meterai?

Bea Meterai adalah pajak atas dokumen fisik maupun elektronik yang dapat dipakai sebagai alat bukti atau keterangan, misalnya Akta Notaris, Surat Perjanjian, dan lain-lain. Bea meterai juga dikenakan pada dokumen transaksi Surat Berharga termasuk Saham, Obligasi atau Surat Berharga Negara, dan Reksa Dana.

Untuk Tarif Bea Meterai dokumen sebagaimana dimaksud dalam UU No. 10 Tahun 2020 Pasal 3 dikenai Bea Meterai dengan tarif tetap sebesar Rp10.000 (sepuluh ribu rupiah). Peraturan ini berlaku sejak 01 Maret 2022. 

### Bea Meterai SBN

Dalam masa penawaran, Pembelian SBN mencapai Rp10.000.000 (lebih dari sama dengan sepuluh juta rupiah) tidak akan dikenakan bea meterai. Bea Meterai akan ditagihkan apabila ada transaksi penjualan SBN di pasar sekunder mencapai Rp10.000.000 (lebih dari sama dengan sepuluh juta rupiah). 

Bea meterai Rp10.000 ditagihkan per transaksi, bukan akumulasi transaksi.

Untuk Early Redemption dan pengembalian pokok investasi saat jatuh tempo tidak dikenakan bea meterai, karena bukan transaksi perdagangan melainkan pelunasan produk SBN.

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/bea-meterai-sbn-pasar-sekunder_lxb1mc.png)

### Bea Meterai Obligasi FR

Pembelian dan Penjualan Obligasi FR/FR Syariah dengan nilai transaksinya mencapai Rp10.000.000 (lebih dari sama dengan sepuluh juta rupiah) akan ditagihkan bea meterai Rp10.000 dan ditagihkan per transaksi, bukan akumulasi transaksi.

Pengembalian pokok investasi saat jatuh tempo tidak dikenakan bea meterai, karena bukan transaksi perdagangan melainkan pelunasan produk Obligasi FR/FR Syariah.

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/bea-meterai-fr_7pdibv.png)

### Bea Meterai Saham

Bea meterai Rp10.000 ditagihkan atas transaksi pembelian dan penjualan saham yang akumulasinya mencapai Rp10.000.000 (lebih dari sama dengan sepuluh juta rupiah) dalam satu Trade Confirmation dan otomatis memotong saldo RDN Wallet kamu.

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/bea-meterai-saham-2_dyn7x1.png)

|| Kamu bisa membaca juga artikel [Bea Meterai Reksa Dana](/id/article/bea-meterai-reksa-dana-1qe71os/)",12/21/2023 06:33:48,12/19/2023 04:33:03,05/06/2024 03:52:16
debe0b3b-fd15-4214-822b-6e7e476319a8,cara-mengubah-data-rekening-bank-pribadi,Cara Mengubah data Rekening Bank Pribadi,Penjelasan cara merubah data bank pribadi (Change Bank Account),"# Cara Mengubah data Rekening Bank Pribadi

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img20200723150312_uajnwd.jpg)
1. **Klik ${color}[#00ab6b](Profil)**
2. **Klik ${color}[#00ab6b](Settings)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img20200723150336_1tdpmzv.jpg)
3. **Klik ${color}[#00ab6b](Ubah Akun Bank)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/screenshot20200723-145637bibit_1nt3nao.jpg)
4. **Input ${color}[#00ab6b](Pin Kamu)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/inkedimg20200723155227840tnvli_1mlrpgp.jpg)
5. **Klik ${color}[#00ab6b](Tambah Rekening)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/untitled-design_142ozzh.jpg)
6. **Klik ${color}[#00ab6b](Lanjut)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img20200723150536_d46e6o.jpg)
7. **Klik ${color}[#00ab6b](Kirim)**

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img20200723150614_1fstyqd.jpg)
8. **Buka email kamu, klik ${color}[#00ab6b](Tambah Akun Bank), lalu input ${color}[#00ab6b](Pin Kamu) **

![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/img20200723150644_1gh0dqs.jpg)
9. **Lengkapi data rekening baru kamu**
 
    * Masukkan nomor rekening baru
     * Pilih nama Bank
     * Input nama pemilik rekening (Nama harus sama dengan yang tertulis di buku tabungan)
     * Upload foto buku tabungan/QRcode/E-statement yang terdapat nama dan nomor rekening
     * Upload foto selfie sambil memegang buku tabungan/QRcode/E-statement yang terdapat nama dan nomor rekening

10. **Klik ${color}[#00ab6b](Ubah Akun Bank)**
11. **Data bank yang baru akan diverifikasi oleh tim Bibit, jika sudah benar dan sesuai, maka data bank akan diperbarui maksimal 3 hari kerja.**

| Kamu dapat menambakan maksimal 6 akun bank di aplikasi Bibit",02/20/2019 09:36:59,02/19/2019 09:58:29,06/24/2021 05:02:27
e15eb006-bdb2-43bb-8039-67ed2e847c36,bukti-konfirmasi-transaksi-dan-laporan-bulanan-reksa-dana-online-akses-ksei,Bukti Konfirmasi Transaksi dan Laporan Bulanan Reksa Dana Online AKSes KSEI,Panduan membuka bukti konfirmasi transaksi dan laporan bulanan Reksa Dana.,"Berdasarkan SE OJK No 1/SEOJK.4/2020, Bukti Konfirmasi Transaksi dan Laporan Bulanan Reksa dana yang biasanya dikirimkan secara berkala oleh Bank Kustodian akan diupdate secara elektronik di Akses.ksei.co.id. Jadi, mulai 17 Februari 2021 Bank Kustodian tidak lagi mengirimkannya melalui email atau surat cetak kepada kamu. 

AKSes KSEI adalah platform elektronik yang dapat digunakan investor untuk melihat portofolio investasi di pasar modal secara terintegrasi untuk saham, obligasi maupun reksadana.

Kalau kamu belum registrasi akun AKSes KSEI, simak panduan di bawah ini ya.

**Cara Registrasi Akun AKSes KSEI Via Mobile**

* Buka situs web AKSes di https://akses.ksei.co.id

* Klik Menu sebelah kiri atas layar HP kamu, lalu klik tombol Daftar

* Pilih tipe registrasi INDIVIDU LOKAL

* Isi data pribadi kamu sesuai dengan yang terdaftar di Bibit

* Klik tombol Aktivasi

* Buka email kamu, lalu klik Link Aktivasi

* Kamu akan diarahkan kembali ke website AKSes KSEI, atur Kata Sandi lalu klik tombol Aktifkan Akun Saya

| Selamat, akun AKSes KSEI kamu berhasil dibuat!

**Cara Cek Portofolio Reksa Dana di AKSes KSEI Via PC/Laptop**

1. Buka situs web AKSes di https://akses.ksei.co.id
2. Jika kamu sudah daftar akun, kamu tinggal klik tombol Masuk.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality1_1jo51wu.jpg)

3. Masukkan Email dan Kata Sandi kamu, lalu klik Masuk. 
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality2_1b4pehc.jpg)

4. Klik Portofolioku, lalu Klik Saldo.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality3_1q9sf63.jpg)

5. Informasi portofolio investasi kamu akan ditampilkan.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality4_qxuwpk.jpg)

**Cara  Melihat Laporan Bulanan dan Konfirmasi Transaksi reksa dana**
Selain cek saldo investasi, kamu juga bisa mendownload laporan mutasi dan laporan bulanan reksa dana. Ikuti langkah-langkahnya berikut ini ya:

1. Klik Portofolioku, lalu klik Laporan
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality5_148nzgt.jpg)

2. Pilih Laporan Bulanan Reksa Dana atau Laporan Mutasi Reksa Dana
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality7_1jkokp2.jpg)

3. Atur Bulan Laporan yang ingin kamu lihat, lalu klik Download.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/9-max-quality6_olxkon.jpg)",02/08/2021 14:27:52,02/08/2021 14:16:59,04/25/2024 09:01:32
e1e8c9ba-c83d-40f5-95eb-9b55ea25e780,dokumen-untuk-registrasi-rekening-reksa-dana-di-bibit,Dokumen untuk Registrasi Rekening Reksa Dana di Bibit,Penjelasan dokumen apa saja yang dibutuhkan untuk registrasi rekening reksa dana di Bibit,Registrasi rekening reksa dana di Bibit dilakukan secara online. Kamu cukup siapkan foto/scan KTP untuk di upload pada proses registrasi.,12/11/2018 07:20:29,12/10/2018 04:43:25,12/13/2019 04:17:30
e26ab033-44ba-4947-9c8b-df53107fbd15,apa-yang-dimaksud-pasar-sekunder,Apa yang dimaksud Pasar Sekunder?,Penjelasan singkat mengenai Pasar Sekunder dan transaksi SBN di Pasar Sekunder,"## Apa yang Dimaksud dengan Pasar Sekunder?

Pasar sekunder adalah bursa atau pasar tempat surat berharga diperjualbelikan antar investor setelah terlaksananya penawaran pada pasar perdana atau primer. Misalnya kamu membeli produk ORI di pasar perdana, maka kamu bisa menjualnya kembali di pasar sekunder. Saat melakukan penjualan di pasar sekunder, SBN memiliki potensi peningkatan dan penurunan harga (capital gain/loss). 

Produk yang dapat diperjual belikan pada Pasar Sekunder adalah Produk SBN yang Tradable seperti Obligasi Ritel Indonesia (ORI) dan Sukuk Ritel (SR).

## Kapan Produk SBN Tradable Dapat Diperjualbelikan di Pasar Sekunder?

Penjualan di Pasar Sekunder dapat dilakukan setelah berakhirnya masa Minimum Holding Period sesuai yang tercantum pada memorandum informasi tiap SBN Tradable (ORI & SR).

## Berapa Minimal Penjualan SBN yang Bisa Saya Lakukan di Pasar Sekunder?

Nominal penjualan SBN yang bisa dilakukan melalui aplikasi Bibit adalah minimum sebesar Rp1,000,000 (satu juta rupiah) dan kelipatannya.

## Bagaimana Cara Melakukan Penjualan SBN di Pasar Sekunder?

1. Masuk ke portofolio kamu yang ada produk SBN didalamnya.
2. Pilih **${color}[#00ab6b](Jenis SBN ORI atau SR)** yang ingin kamu jual, lalu klik **${color}[#00ab6b](Jual)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_1d5zbk2.png)

3. Input nominal SBN yang ingin kamu jual dan klik **${color}[#00ab6b](Lanjut)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_1h9t2h0.png)

4. Rincian Penjualan SBN akan terlihat di layarmu, jika sudah sesuai klik **${color}[#00ab6b](Jual Sekarang)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-3_b2l99s.png)

5. Masukkan **${color}[#00ab6b](PIN)** kamu
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-4_1g41biy.png)

6.  Selamat, order penjualan SBN kamu diterima, kami akan mencarikan calon pembeli buat kamu dalam waktu **${color}[#00ab6b](maksimum 7 hari kerja)**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-5_69i4mk.png)

7. Setelah pembeli ditemukan, tim kami akan melakukan verifikasi transaksi. Setelah transaksi terverifikasi, dana hasil penjualan akan masuk ke RDN Wallet kamu **${color}[#00ab6b](maksimal 4 hari kerja)** sejak penjualan sesuai dengan ketentuan yang berlaku dan sudah bisa kamu withdraw setelah saldo muncul di aplikasi Bibit.
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-6_hd8b47.png)

## Berapa Lama Proses untuk Pencarian Pembeli di Pasar Sekunder melalui Bibit? 

* Setelah kamu selesai melakukan order penjualan SBN, pihak Sekuritas (Stockbit) akan melakukan proses pencarian pembeli dengan maksimal waktu 7 (tujuh) hari kerja.
* Kemudian ketika pembeli sudah ditemukan dan transaksi kamu telah terverifikasi, dana hasil penjualan akan masuk ke RDN Wallet kamu maksimal dalam 4 (empat) hari kerja.

## Adakah Fee atau Biaya untuk Penjualan SBN melalui Bibit?

Penjualan SBN melalui aplikasi Bibit tidak dipungut biaya. Namun sesuai ketentuan, terdapat bea meterai sebesar Rp10,000 (sepuluh ribu rupiah) untuk transaksi penjualan SBN di Pasar Sekunder dengan nominal lebih dari Rp10,000,000 (sepuluh juta rupiah).
 
## Apakah Saya Bisa Melakukan Penawaran Harga di Pasar Sekunder?

Untuk saat ini penawaran harga pada pasar sekunder sudah tersedia dan posisi harga jual yang tertera pada sistem Stockbit akan mengacu pada harga jual pasar obligasi di Indonesia. 

| Perlu diketahui bahwa secara karakteristik, pembelian SBN memang ditujukan untuk tujuan investasi dan dipegang sampai jatuh tempo (hold to maturity). Investor yang memegang SBN hingga jatuh tempo akan mendapatkan dua keuntungan, yakni proteksi nilai pembelian awal yang sama pada saat jatuh tempo serta tingkat kupon. Namun keputusan jangka waktu investasi SBN hingga jatuh tempo tersebut sepenuhnya berada di tangan investor.

## Pada Jam Berapa Saya bisa Transaksi di Pasar Sekunder?

Untuk melakukan penjualan, nasabah dapat mengajukan order jual SBN melalui aplikasi Bibit secara langsung dan kapan-pun. Namun perlu diperhatikan bahwa transaksi akan diproses mengikuti hari kerja bursa.",04/14/2022 05:47:53,04/12/2022 09:04:41,11/28/2023 08:57:41
e2a281d3-61d6-4b0a-80b8-ca76b476df20,bagaimana-cara-memasukkan-kode-referral-saat-registrasi,Bagaimana Cara Memasukkan Kode Referral Saat Registrasi?,Panduan cara memasukkan kode referral ketika registrasi akun reksadana di Bibit,"# Bagaimana Cara Memasukkan Kode Referral?

1. **Registrasi dengan cara klik tombol ${color}[#00ab6b](Daftar) dan isi semua data yang dibutuhkan**
Panduan registrasi selengkapnya bisa dibaca di artikel [Bagaimana Cara Registrasi Akun/Rekening Reksa Dana di Bibit?](https://faq.bibit.id/id/article/bagaimana-cara-registrasi-akun-reksa-dana-di-bibit-kfixro/)
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-1_e0vumb.png)

2. **Input ${color}[#00ab6b](Kode Referral) pada kolom yang tersedia di bagian bawah ${color}[#00ab6b](Masukkan Nomor HP Kamu)**
3. **Klik ${color}[#00ab6b](Gunakan) dan pastikan nama pemilik kode referral muncul pada bagian bawah kolom referral**
4. **Klik ${color}[#00ab6b](Lanjutkan) untuk memproses pendaftaran akun kamu di Bibit**
![](https://storage.crisp.chat/users/helpdesk/website/4538da5be8a77000/gambar-2_1gfhyh8.png)

5. **Cashback kode referral dapat kamu gunakan setelah proses verifikasi pendaftaran selesai**
Panduan menggunakan cashback referral dapat kamu baca di artikel [Bagaimana Cara Menggunakan Cashback?](/id/article/bagaimana-cara-menggunakan-cashback-dn676w/)",05/24/2019 01:49:15,05/24/2019 01:46:22,04/01/2024 06:45:25
